2021-06-01, 16:38:59, 80000000, 82500000, 39062.50, 2560, -23.26, -23.16, -22.80, -21.18, -21.20, -19.86, -18.94, -19.05, -18.19, -17.93, -17.38, -17.54, -17.85, -17.40, -17.09, -17.63, -17.03, -16.97, -17.03, -17.63, -17.70, -17.73, -17.18, -17.23, -17.28, -17.23, -17.13, -15.53, -14.28, -15.20, -15.69, -16.73, -17.32, -17.32, -16.90, -16.88, -17.08, -16.27, -16.17, -16.80, -17.10, -17.59, -17.57, -17.02, -17.90, -17.37, -17.75, -17.63, -17.46, -17.69, -16.85, -17.36, -16.87, -17.60, -17.41, -17.81, -18.15, -18.70, -19.43, -20.27, -20.88, -21.68, -22.11, -22.75, -22.75
2021-06-01, 16:38:59, 82500000, 85000000, 39062.50, 2560, -23.50, -23.25, -22.73, -21.70, -20.64, -20.33, -19.44, -19.07, -18.08, -17.07, -17.80, -17.26, -17.36, -17.30, -17.92, -17.69, -17.66, -17.82, -17.45, -16.56, -16.92, -17.17, -17.79, -17.53, -17.58, -17.67, -17.49, -18.02, -17.34, -17.08, -17.33, -16.90, -16.85, -16.85, -17.42, -17.29, -17.21, -16.86, -15.75, -9.06, -9.94, -12.31, -17.08, -18.07, -17.64, -17.63, -17.85, -18.10, -18.16, -17.92, -18.04, -18.14, -17.69, -18.15, -18.15, -18.23, -19.00, -19.31, -20.06, -20.42, -21.29, -21.95, -22.77, -23.15, -23.15
2021-06-01, 16:38:59, 85000000, 87500000, 39062.50, 2560, -18.29, -11.78, -8.27, -9.55, -9.14, -8.54, -7.43, -7.89, -9.23, -9.71, -10.12, -10.37, -11.19, -12.80, -18.43, -19.32, -19.73, -19.86, -20.12, -19.98, -19.41, -16.66, -13.89, -12.42, -13.92, -14.92, -15.66, -15.65, -16.64, -17.11, -18.28, -18.70, -18.09, -18.09, -18.29, -18.82, -18.70, -18.94, -19.47, -19.93, -19.78, -20.09, -19.43, -19.49, -20.19, -20.25, -20.15, -20.51, -20.37, -20.38, -20.31, -19.90, -16.34, -12.41, -13.27, -17.08, -20.10, -20.60, -21.80, -22.53, -21.96, -19.59, -18.59, -18.91, -18.91
2021-06-01, 16:38:59, 87500000, 90000000, 39062.50, 2560, 1.89, 1.37, -0.32, -1.24, -1.56, -1.15, -1.02, -0.90, -1.00, -0.42, 0.82, 0.64, -0.64, -1.26, -1.30, -1.35, -0.69, 0.07, 2.01, 9.69, 11.63, 11.83, 8.81, 1.49, -0.22, -1.14, -1.04, -0.77, 0.03, 0.17, 0.48, 1.34, -0.51, -0.51, -1.06, -1.09, -0.66, 0.27, 2.59, 6.46, 12.11, 15.89, 12.98, 6.84, 2.30, 0.10, -0.60, -1.00, -0.84, -0.47, -0.19, -0.14, -0.16, -0.64, -0.94, -1.31, -1.52, -1.06, -0.38, 1.14, 6.97, 10.36, 11.19, 6.14, 6.14
2021-06-01, 16:38:59, 90000000, 92500000, 39062.50, 2560, -8.72, -11.89, -12.46, -12.33, -12.03, -11.20, -8.19, -5.07, -4.22, -5.38, -7.96, -7.59, -3.64, 1.82, -4.68, -4.90, -2.79, -0.82, -0.17, -1.45, -3.80, -5.78, -6.37, -5.82, -5.70, -5.57, -3.17, 5.27, 11.98, 7.71, -1.98, -5.32, -4.90, -4.90, -5.39, -6.44, -7.50, -7.57, -7.04, -7.21, -8.82, -9.15, -7.29, -0.12, -2.60, -7.33, -7.44, -5.42, -3.03, -2.82, -4.76, -5.72, -3.57, -1.80, -1.20, -2.64, -5.92, -8.01, -4.55, -2.42, -3.19, 1.32, 3.54, -1.04, -1.04
2021-06-01, 16:38:59, 92500000, 95000000, 39062.50, 2560, -10.37, -12.49, -12.47, -11.38, -9.34, -7.11, -4.82, -2.94, 0.68, 6.93, 9.87, 7.64, 1.91, -4.73, -8.02, -9.71, -10.84, -11.46, -11.22, -10.42, -9.49, -9.77, -10.80, -11.16, -9.94, -8.31, -7.09, -6.12, -3.68, -0.25, 5.20, 9.22, -3.12, -3.12, -5.96, -7.78, -8.95, -10.46, -11.37, -9.76, -4.59, -2.41, -6.06, -10.86, -10.59, -6.65, -3.61, -1.49, -0.77, 1.36, 3.60, 4.60, 3.72, 1.91, -1.38, -5.78, -9.78, -11.73, -13.15, -13.91, -13.46, -10.45, -11.21, -12.87, -12.87
2021-06-01, 16:38:59, 95000000, 97500000, 39062.50, 2560, -12.33, -12.80, -12.61, -11.21, -9.70, -7.93, -6.81, -4.71, -2.81, -5.99, -7.85, -9.08, -10.33, -11.11, -11.29, -11.62, -11.52, -11.50, -11.93, -11.81, -12.41, -12.39, -12.06, -12.17, -11.96, -11.58, -10.57, -7.80, -6.54, -6.80, -6.70, -4.60, 1.96, 1.96, 5.86, 8.31, 9.18, 9.47, 8.17, 6.87, 6.27, 5.30, 2.43, -1.19, -3.99, -5.63, -8.39, -10.27, -10.41, -10.32, -11.34, -12.14, -12.59, -12.91, -13.16, -13.72, -14.04, -14.50, -14.84, -15.03, -15.04, -14.66, -13.66, -12.90, -12.90
2021-06-01, 16:38:59, 97500000, 100000000, 39062.50, 2560, 8.80, 10.31, 6.77, 6.41, 6.11, 5.81, 5.48, 4.79, 3.30, 2.20, 1.95, 1.78, 1.29, 1.12, 0.96, 2.26, 0.73, 0.86, 1.24, 1.78, 1.92, 2.43, 2.91, 4.17, 3.94, 4.89, 6.47, 8.38, 10.59, 13.22, 18.33, 18.27, 11.70, 11.70, 12.24, 12.32, 11.97, 10.81, 9.28, 7.98, 5.51, 4.13, 2.83, 2.07, 1.65, 1.44, 0.93, 1.90, 0.65, 0.72, 0.70, 0.91, 1.15, 1.16, 1.22, 2.32, 1.59, 2.15, 3.24, 4.73, 5.77, 7.97, 8.01, 10.93, 10.93
